대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202212,4313,4313. 반포종합운동장,정기권,,기타,1,0,0.1,431.33,3
202212,4313,4313. 반포종합운동장,정기권,F,20대,17,646.24,7.11,30630.11,273
202212,4313,4313. 반포종합운동장,정기권,F,30대,14,1115.29,12.2,52636.21,340
202212,4313,4313. 반포종합운동장,정기권,F,40대,11,484.41,4.7,20266.06,254
202212,4313,4313. 반포종합운동장,정기권,F,50대,3,154.33,1.84,7953.5,58
202212,4313,4313. 반포종합운동장,정기권,F,기타,2,70.57,0.75,3250,23
202212,4313,4313. 반포종합운동장,정기권,M,20대,2,257.29,2.16,9281.54,44
202212,4313,4313. 반포종합운동장,정기권,M,30대,6,241.48,1.72,7464.55,84
202212,4313,4313. 반포종합운동장,정기권,M,40대,13,1080.7,6.61,28521.84,254
202212,4313,4313. 반포종합운동장,정기권,M,50대,16,2352.81,18.24,78656.91,529
202212,4313,4313. 반포종합운동장,정기권,M,60대,1,402.01,3.14,13535.82,67
202212,4313,4313. 반포종합운동장,정기권,M,70대이상,4,1258.07,9.86,42474.31,221
202212,4313,4313. 반포종합운동장,정기권,M,~10대,4,165.82,1.44,6213.31,40
202212,4313,4313. 반포종합운동장,정기권,M,기타,10,925.75,8.1,34938.08,307
202212,4314,4314. 탑성마을 버스정거장 옆,일일권,M,30대,1,57.59,0.47,2019.93,15
202212,4314,4314. 탑성마을 버스정거장 옆,일일권,M,40대,1,21.1,0.17,730,3
202212,4314,4314. 탑성마을 버스정거장 옆,정기권,,40대,1,91.89,0.63,2730,20
202212,4314,4314. 탑성마을 버스정거장 옆,정기권,,50대,3,152.83,1.16,5006.76,24
202212,4314,4314. 탑성마을 버스정거장 옆,정기권,M,30대,3,94.48,0.65,2807.06,15
202212,4314,4314. 탑성마을 버스정거장 옆,정기권,M,40대,3,244.6,1.97,8511.7,54
202212,4314,4314. 탑성마을 버스정거장 옆,정기권,M,50대,2,113.39,0.98,4210.66,21
202212,4315,4315. 이투스교육 앞,일일권,,20대,4,469.15,4.25,18315.37,133
202212,4315,4315. 이투스교육 앞,일일권,,30대,2,76.72,0.67,2870,20
202212,4315,4315. 이투스교육 앞,일일권,,40대,1,162.95,1.18,5080,50
202212,4315,4315. 이투스교육 앞,일일권,,~10대,3,186.54,1.57,6755.36,44
202212,4315,4315. 이투스교육 앞,일일권,F,20대,2,77.82,0.7,3023.51,18
202212,4315,4315. 이투스교육 앞,일일권,F,30대,4,72.67,0.83,3571.43,31
202212,4315,4315. 이투스교육 앞,일일권,M,20대,6,287.68,2.38,10244.05,147
202212,4315,4315. 이투스교육 앞,일일권,M,30대,2,94.47,0.73,3171.41,20
202212,4315,4315. 이투스교육 앞,일일권,M,50대,1,61.46,0.45,1940,16
202212,4315,4315. 이투스교육 앞,일일권,M,기타,1,27.66,0.23,970,4
202212,4315,4315. 이투스교육 앞,정기권,,20대,17,930.84,8.1,34869.58,303
202212,4315,4315. 이투스교육 앞,정기권,,30대,16,606.36,5.74,24770.73,162
202212,4315,4315. 이투스교육 앞,정기권,,40대,2,120.99,0.92,3941.38,23
202212,4315,4315. 이투스교육 앞,정기권,,50대,5,224.33,1.96,8456.34,94
202212,4315,4315. 이투스교육 앞,정기권,,60대,3,154.52,1.28,5522.46,67
202212,4315,4315. 이투스교육 앞,정기권,,~10대,1,42.08,0.32,1380,9
202212,4315,4315. 이투스교육 앞,정기권,,기타,2,71.1,1.1,4727.15,66
202212,4315,4315. 이투스교육 앞,정기권,F,20대,3,81.05,0.97,4176.82,65
202212,4315,4315. 이투스교육 앞,정기권,F,30대,5,475.62,5.1,21952.67,125
202212,4315,4315. 이투스교육 앞,정기권,F,40대,1,66.85,0.78,3376.34,41
202212,4315,4315. 이투스교육 앞,정기권,F,~10대,2,172.88,2.03,8731.3,67
202212,4315,4315. 이투스교육 앞,정기권,F,기타,2,129.94,0.97,4153.53,107
202212,4315,4315. 이투스교육 앞,정기권,M,20대,12,880.65,7.88,34030.89,324
202212,4315,4315. 이투스교육 앞,정기권,M,30대,27,1734.96,13.09,56399.66,1674
202212,4315,4315. 이투스교육 앞,정기권,M,40대,24,2351.46,18.58,80084.77,738
202212,4315,4315. 이투스교육 앞,정기권,M,50대,8,426.81,3.08,13267.81,106
202212,4315,4315. 이투스교육 앞,정기권,M,60대,1,14.74,0.12,496.25,5
202212,4315,4315. 이투스교육 앞,정기권,M,~10대,12,405.79,3.61,15525.93,88
202212,4315,4315. 이투스교육 앞,정기권,M,기타,7,342.37,2.93,12618.4,635
202212,4316,4316. 고속터미널역 3번출구,단체권,M,40대,1,60.38,0.39,1694.27,19
202212,4316,4316. 고속터미널역 3번출구,일일권,,20대,4,322.33,2.94,12679.44,98
202212,4316,4316. 고속터미널역 3번출구,일일권,,30대,2,63.43,0.54,2320,26
202212,4316,4316. 고속터미널역 3번출구,일일권,,40대,2,68.63,0.53,2280.43,13
202212,4316,4316. 고속터미널역 3번출구,일일권,F,20대,2,87.43,0.86,3740.09,37
202212,4316,4316. 고속터미널역 3번출구,일일권,F,30대,1,16.93,0.17,712.42,6
202212,4316,4316. 고속터미널역 3번출구,일일권,F,40대,1,33.18,0.33,1420,12
202212,4316,4316. 고속터미널역 3번출구,일일권,M,20대,3,64.19,0.68,2943.25,28
202212,4316,4316. 고속터미널역 3번출구,일일권,M,30대,3,299.47,2.29,9856.87,70
202212,4316,4316. 고속터미널역 3번출구,일일권,M,50대,2,54.03,0.4,1708.86,37
202212,4316,4316. 고속터미널역 3번출구,일일권,M,~10대,1,33.34,0.32,1380,10
202212,4316,4316. 고속터미널역 3번출구,일일권,M,기타,1,12.76,0.1,429.56,5
202212,4316,4316. 고속터미널역 3번출구,일일권(비회원),,기타,2,79.52,0.72,3089.46,131
202212,4316,4316. 고속터미널역 3번출구,정기권,,20대,33,1723.63,15.85,68284.8,1046
202212,4316,4316. 고속터미널역 3번출구,정기권,,30대,11,228.56,1.95,8420.08,180
202212,4316,4316. 고속터미널역 3번출구,정기권,,40대,9,273.27,2.15,9328.04,69
202212,4316,4316. 고속터미널역 3번출구,정기권,,50대,11,1878.72,15.1,65069.53,431
202212,4316,4316. 고속터미널역 3번출구,정기권,,60대,1,71.79,0.6,2590,59
202212,4316,4316. 고속터미널역 3번출구,정기권,,기타,10,319.35,3.08,13297,112
202212,4316,4316. 고속터미널역 3번출구,정기권,F,20대,17,818.23,8.57,36872,622
202212,4316,4316. 고속터미널역 3번출구,정기권,F,30대,19,822.94,8.41,36314.27,309
202212,4316,4316. 고속터미널역 3번출구,정기권,F,40대,14,1039.43,9.9,42753.7,599
202212,4316,4316. 고속터미널역 3번출구,정기권,F,50대,4,89.63,1.06,4577.11,143
202212,4316,4316. 고속터미널역 3번출구,정기권,F,60대,1,33.03,0.32,1390,12
202212,4316,4316. 고속터미널역 3번출구,정기권,F,~10대,4,73.59,0.7,3018.07,28
202212,4316,4316. 고속터미널역 3번출구,정기권,F,기타,8,142.54,1.66,7199.01,64
202212,4316,4316. 고속터미널역 3번출구,정기권,M,20대,43,1319.45,11.04,47606.1,570
202212,4316,4316. 고속터미널역 3번출구,정기권,M,30대,40,1313.76,9.27,40074.14,472
202212,4316,4316. 고속터미널역 3번출구,정기권,M,40대,20,1356.16,9.64,41563.96,258
202212,4316,4316. 고속터미널역 3번출구,정기권,M,50대,8,584.24,4.92,21123.82,286
202212,4316,4316. 고속터미널역 3번출구,정기권,M,60대,19,1568.89,12.24,52677.01,528
202212,4316,4316. 고속터미널역 3번출구,정기권,M,70대이상,4,101.41,0.88,3766.23,71
202212,4316,4316. 고속터미널역 3번출구,정기권,M,~10대,3,54.72,0.49,2125.62,15
202212,4316,4316. 고속터미널역 3번출구,정기권,M,기타,10,763.3,6.74,29122.85,188
202212,4317,4317. 양재근린공원,단체권,,30대,5,272.72,2.39,10278.99,216
202212,4317,4317. 양재근린공원,단체권,M,30대,1,64.47,0.54,2325.92,67
202212,4317,4317. 양재근린공원,일일권,,20대,11,271.64,2.47,10652.77,219
202212,4317,4317. 양재근린공원,일일권,,30대,4,203.19,1.99,8567.02,153
202212,4317,4317. 양재근린공원,일일권,,50대,1,21.46,0.2,860,7
202212,4317,4317. 양재근린공원,일일권,,기타,1,52.51,0.51,2210,30
202212,4317,4317. 양재근린공원,일일권,F,20대,3,53.64,0.68,2920.44,19
202212,4317,4317. 양재근린공원,일일권,F,30대,7,472.76,4.4,18934.93,202
202212,4317,4317. 양재근린공원,일일권,F,40대,1,21.36,0.19,830,5
202212,4317,4317. 양재근린공원,일일권,F,50대,2,96.77,1.07,4610.76,48
202212,4317,4317. 양재근린공원,일일권,F,~10대,1,99.36,0.9,3860,32
202212,4317,4317. 양재근린공원,일일권,F,기타,4,262.19,2.36,10186.08,83
202212,4317,4317. 양재근린공원,일일권,M,20대,7,634.85,5.42,23304.35,218
202212,4317,4317. 양재근린공원,일일권,M,30대,4,67.66,1.11,4796.02,28
202212,4317,4317. 양재근린공원,일일권,M,40대,7,1255.66,9.11,39239.15,245
202212,4317,4317. 양재근린공원,일일권,M,60대,2,93.38,0.91,3930.1,42
202212,4317,4317. 양재근린공원,일일권,M,기타,6,230.35,2.11,9096.69,58
202212,4317,4317. 양재근린공원,일일권(비회원),,기타,1,99.87,0.9,3880,68
202212,4317,4317. 양재근린공원,정기권,,20대,50,1801.43,17.01,73305.06,1134
202212,4317,4317. 양재근린공원,정기권,,30대,40,1442.93,12.15,52344.24,867
202212,4317,4317. 양재근린공원,정기권,,40대,8,425.92,3.35,14390.08,185
202212,4317,4317. 양재근린공원,정기권,,50대,19,1260.31,10.86,46826.79,416
202212,4317,4317. 양재근린공원,정기권,,70대이상,1,18.01,0.16,699.73,4
202212,4317,4317. 양재근린공원,정기권,,~10대,8,226.09,2.16,9308.92,169
202212,4317,4317. 양재근린공원,정기권,,기타,4,321.38,2.9,12485.48,82
202212,4317,4317. 양재근린공원,정기권,F,20대,48,964.15,10.11,43416.9,452
202212,4317,4317. 양재근린공원,정기권,F,30대,43,2043.91,20.67,89167.4,1000
202212,4317,4317. 양재근린공원,정기권,F,40대,33,1589.03,15.3,65968.19,546
202212,4317,4317. 양재근린공원,정기권,F,50대,13,1222.81,12.14,52347,305
202212,4317,4317. 양재근린공원,정기권,F,60대,11,177.55,1.56,6666.99,44
202212,4317,4317. 양재근린공원,정기권,F,70대이상,2,217.07,1.63,7027.52,53
202212,4317,4317. 양재근린공원,정기권,F,~10대,2,95.46,0.97,4160,28
202212,4317,4317. 양재근린공원,정기권,F,기타,10,716.37,8.25,35524.9,247
202212,4317,4317. 양재근린공원,정기권,M,20대,42,1689.67,13.04,56261.55,945
202212,4317,4317. 양재근린공원,정기권,M,30대,103,3484.39,27.78,119911.1,1832
202212,4317,4317. 양재근린공원,정기권,M,40대,36,1504.24,12.05,51932.73,437
202212,4317,4317. 양재근린공원,정기권,M,50대,35,1599.06,12.54,53902.53,586
202212,4317,4317. 양재근린공원,정기권,M,60대,2,86.92,0.74,3185.57,52
202212,4317,4317. 양재근린공원,정기권,M,~10대,7,300.07,2.7,11655.87,96
202212,4317,4317. 양재근린공원,정기권,M,기타,5,94.97,0.83,3557.91,96
202212,4318,4318. 방배역 2번 출구,일일권,,20대,8,341.59,3.07,13208.06,322
202212,4318,4318. 방배역 2번 출구,일일권,,30대,4,172.19,1.53,6641.68,61
202212,4318,4318. 방배역 2번 출구,일일권,,40대,1,96.09,0.69,2959.18,15
202212,4318,4318. 방배역 2번 출구,일일권,,기타,3,404.01,3.65,15740,110
202212,4318,4318. 방배역 2번 출구,일일권,F,20대,4,421.55,4.46,19192.91,122
202212,4318,4318. 방배역 2번 출구,일일권,F,30대,1,29.67,0.27,1152.86,14
202212,4318,4318. 방배역 2번 출구,일일권,F,~10대,1,54.58,0.51,2187.83,25
202212,4318,4318. 방배역 2번 출구,일일권,M,20대,15,1571.79,11.88,51215.93,657
202212,4318,4318. 방배역 2번 출구,일일권,M,30대,6,250.79,2.13,9175.76,70
202212,4318,4318. 방배역 2번 출구,일일권,M,40대,2,86.23,0.83,3600,20
202212,4318,4318. 방배역 2번 출구,일일권,M,~10대,4,266.28,2.74,11774.66,79
202212,4318,4318. 방배역 2번 출구,일일권,M,기타,1,204.59,1.41,6078.11,219
202212,4318,4318. 방배역 2번 출구,정기권,,20대,25,1201.64,10.24,44164.41,505
202212,4318,4318. 방배역 2번 출구,정기권,,30대,19,817.2,6.66,28710.65,257
202212,4318,4318. 방배역 2번 출구,정기권,,40대,3,93.55,0.83,3581.95,55
202212,4318,4318. 방배역 2번 출구,정기권,,50대,9,783.13,6.25,26937.27,156
202212,4318,4318. 방배역 2번 출구,정기권,,60대,6,171.55,1.44,6178.11,53
202212,4318,4318. 방배역 2번 출구,정기권,,70대이상,1,42.99,0.39,1670.02,34
202212,4318,4318. 방배역 2번 출구,정기권,,기타,2,42.72,0.39,1668.92,14
202212,4318,4318. 방배역 2번 출구,정기권,F,20대,16,423.52,4.31,18603.02,233
202212,4318,4318. 방배역 2번 출구,정기권,F,30대,15,881.21,9.58,41275.23,404
202212,4318,4318. 방배역 2번 출구,정기권,F,40대,13,504.3,4.94,21250.58,242
202212,4318,4318. 방배역 2번 출구,정기권,F,50대,9,472.25,4.25,18361.63,112
202212,4318,4318. 방배역 2번 출구,정기권,F,기타,3,96.88,0.9,3889.8,62
202212,4318,4318. 방배역 2번 출구,정기권,M,20대,41,1539.05,12.73,54856.96,405
202212,4318,4318. 방배역 2번 출구,정기권,M,30대,26,1436.4,10.38,44794.13,434
202212,4318,4318. 방배역 2번 출구,정기권,M,40대,39,1472.22,11.04,47492.14,1026
202212,4318,4318. 방배역 2번 출구,정기권,M,50대,20,1743.64,13.42,57821.86,475
202212,4318,4318. 방배역 2번 출구,정기권,M,60대,11,810.47,6.53,28256.36,315
202212,4318,4318. 방배역 2번 출구,정기권,M,~10대,5,143.28,1.34,5775.39,40
202212,4318,4318. 방배역 2번 출구,정기권,M,기타,10,459.41,3.84,16580.08,118
202212,4319,4319. 삼성전자R&D어린이집 뒤,일일권,,20대,2,64.59,0.54,2330,75
202212,4319,4319. 삼성전자R&D어린이집 뒤,일일권,,30대,1,110.15,0.77,3311.25,19
202212,4319,4319. 삼성전자R&D어린이집 뒤,일일권,M,20대,4,129,1.07,4598.79,42
202212,4319,4319. 삼성전자R&D어린이집 뒤,일일권,M,30대,2,137.2,1.06,4560,26
202212,4319,4319. 삼성전자R&D어린이집 뒤,일일권,M,40대,2,138.21,0.98,4218.6,23
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,,20대,18,973.65,6.67,28691.05,292
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,,30대,6,572.63,5.72,24650.99,230
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,,60대,7,379.94,3.43,14760.55,140
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,,기타,4,596.31,5.38,23166.73,122
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,F,20대,8,460.87,5.48,23594.68,156
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,F,40대,8,641.1,5.67,24439.27,175
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,F,50대,1,627.95,6.45,27820,204
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,M,20대,7,648.38,5.36,23148.21,295
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,M,30대,11,1870.29,13.31,57385.06,315
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,M,40대,4,293.14,2.08,8952.45,45
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,M,50대,22,2334.71,20.22,87069.28,465
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,M,~10대,1,11.68,0.14,590,11
202212,4319,4319. 삼성전자R&D어린이집 뒤,정기권,M,기타,1,56.78,0.5,2140.11,13
202212,4320,4320. 신영체르니 아파트,일일권,,~10대,1,83.08,0.88,3814.55,78
202212,4320,4320. 신영체르니 아파트,일일권,F,20대,3,46.87,0.63,2700.94,39
202212,4320,4320. 신영체르니 아파트,일일권,F,30대,3,230.71,2.42,10463.77,70
202212,4320,4320. 신영체르니 아파트,일일권,F,40대,3,614.01,4.56,19627.1,150
202212,4320,4320. 신영체르니 아파트,일일권,F,50대,6,340.7,3.39,14582.35,162
202212,4320,4320. 신영체르니 아파트,일일권,F,~10대,1,92.56,1.02,4410,81
202212,4320,4320. 신영체르니 아파트,일일권,M,20대,1,81.61,0.75,3220,26
202212,4320,4320. 신영체르니 아파트,일일권,M,30대,2,362.86,3.08,13279.92,75
202212,4320,4320. 신영체르니 아파트,일일권,M,60대,1,107.63,0.9,3882.66,28
202212,4320,4320. 신영체르니 아파트,일일권(비회원),,기타,1,49.68,0.45,1930,56
202212,4320,4320. 신영체르니 아파트,정기권,,20대,2,56.83,0.45,1925.16,13
202212,4320,4320. 신영체르니 아파트,정기권,,30대,5,201.32,1.86,8028.95,43
202212,4320,4320. 신영체르니 아파트,정기권,,40대,13,605.79,4.65,20044.94,147
202212,4320,4320. 신영체르니 아파트,정기권,F,20대,30,1050.41,11.21,48256.15,376
202212,4320,4320. 신영체르니 아파트,정기권,F,30대,46,1563.91,17.67,76084.23,2107
202212,4320,4320. 신영체르니 아파트,정기권,F,50대,12,648.77,5.69,24563.14,347
202212,4320,4320. 신영체르니 아파트,정기권,M,20대,5,235.51,2.07,8951.94,60
202212,4320,4320. 신영체르니 아파트,정기권,M,30대,51,3404.05,26.71,115216.07,1193
202212,4320,4320. 신영체르니 아파트,정기권,M,40대,6,383.08,2.41,10361.75,118
202212,4320,4320. 신영체르니 아파트,정기권,M,50대,19,526.74,4.11,17822.88,482
202212,4320,4320. 신영체르니 아파트,정기권,M,60대,3,98.18,0.86,3700,20
202212,4320,4320. 신영체르니 아파트,정기권,M,기타,2,96.39,0.71,3030,20
202212,4322,4322.서울추모공원 입구,정기권,F,60대,1,57.4,0.52,2230,10
202212,4322,4322.서울추모공원 입구,정기권,M,20대,1,43.08,0.37,1600,14
202212,4322,4322.서울추모공원 입구,정기권,M,50대,1,44.38,0.47,2037.6,11
202212,4322,4322.서울추모공원 입구,정기권,M,기타,1,96.94,0.63,2720,22
202212,4323,4323. 내곡도서관,단체권,,30대,2,58.58,0.53,2275.65,24
202212,4323,4323. 내곡도서관,일일권,,20대,1,11.53,0.1,447.75,4
202212,4323,4323. 내곡도서관,일일권,,30대,1,54.91,0.6,2567.98,90
202212,4323,4323. 내곡도서관,일일권,,~10대,1,7.85,0.09,381.25,5
202212,4323,4323. 내곡도서관,일일권,F,30대,1,6.32,0.06,280,2
202212,4323,4323. 내곡도서관,일일권,M,30대,1,66.41,0.6,2580,13
202212,4323,4323. 내곡도서관,일일권,M,~10대,1,149.1,1.3,5619.6,34
202212,4323,4323. 내곡도서관,정기권,,20대,5,214.01,1.96,8442.75,76
202212,4323,4323. 내곡도서관,정기권,,40대,2,184.14,1.28,5490,33
202212,4323,4323. 내곡도서관,정기권,,50대,1,87.51,0.88,3810,26
202212,4323,4323. 내곡도서관,정기권,,60대,1,88.99,0.73,3164.98,20
202212,4323,4323. 내곡도서관,정기권,F,20대,9,182.14,1.85,7961.08,50
202212,4323,4323. 내곡도서관,정기권,F,30대,1,69.76,0.63,2710,13
202212,4323,4323. 내곡도서관,정기권,F,40대,30,1217.53,12.28,52990.94,430
202212,4323,4323. 내곡도서관,정기권,F,50대,2,63.28,0.63,2720.17,15
202212,4323,4323. 내곡도서관,정기권,F,~10대,1,22.84,0.24,1030,7
202212,4323,4323. 내곡도서관,정기권,M,20대,1,97.23,0.92,3960.31,86
202212,4323,4323. 내곡도서관,정기권,M,40대,3,298.39,2.1,9030,50
202212,4323,4323. 내곡도서관,정기권,M,50대,7,659.92,5.67,24409.93,134
202212,4323,4323. 내곡도서관,정기권,M,70대이상,2,91.34,0.81,3524.22,66
202212,4324,4324. 세화고등학교,단체권,F,기타,1,7.82,0.07,318.34,28
202212,4324,4324. 세화고등학교,일일권,,20대,2,188.25,1.71,7400,43
202212,4324,4324. 세화고등학교,일일권,,40대,1,107.51,0.77,3310.95,109
202212,4324,4324. 세화고등학교,일일권,,50대,1,32.35,0.3,1296.6,9
202212,4324,4324. 세화고등학교,일일권,F,기타,2,161.76,1.52,6588.67,40
202212,4324,4324. 세화고등학교,일일권,M,~10대,4,180.46,1.54,6624.24,71
202212,4324,4324. 세화고등학교,일일권,M,기타,2,144.89,1.02,4410.36,40
202212,4324,4324. 세화고등학교,일일권(비회원),,기타,1,57.79,0.52,2245.14,23
202212,4324,4324. 세화고등학교,정기권,,20대,3,126.57,1.37,5919.05,40
202212,4324,4324. 세화고등학교,정기권,,30대,1,45.23,0.56,2430,19
202212,4324,4324. 세화고등학교,정기권,,40대,4,148.98,1.38,5933.39,42
202212,4324,4324. 세화고등학교,정기권,,50대,3,115.16,0.9,3887.32,27
202212,4324,4324. 세화고등학교,정기권,F,20대,1,16.99,0.15,660,3
202212,4324,4324. 세화고등학교,정기권,F,30대,10,429.67,4.44,19098.77,128
202212,4324,4324. 세화고등학교,정기권,F,60대,3,98.66,0.89,3833,30
202212,4324,4324. 세화고등학교,정기권,F,~10대,1,111.77,0.91,3920,25
202212,4324,4324. 세화고등학교,정기권,F,기타,2,124.74,1.38,5943.43,47
202212,4324,4324. 세화고등학교,정기권,M,30대,13,1033.74,7.91,34104.49,275
202212,4324,4324. 세화고등학교,정기권,M,40대,10,585.1,4.69,20202.76,669
202212,4324,4324. 세화고등학교,정기권,M,50대,1,38.77,0.39,1687.84,35
202212,4324,4324. 세화고등학교,정기권,M,~10대,3,155.66,1.38,5907.06,41
202212,4327,4327. 몽마르뜨공원입구,일일권,,20대,2,265.87,2.39,10270.33,93
202212,4327,4327. 몽마르뜨공원입구,일일권,,30대,3,158.02,1.36,5846.68,46
202212,4327,4327. 몽마르뜨공원입구,일일권,,40대,1,51.84,0.55,2380,17
202212,4327,4327. 몽마르뜨공원입구,일일권,,~10대,1,142.73,1.74,7509.2,63
202212,4327,4327. 몽마르뜨공원입구,일일권,F,20대,1,139.1,1.25,5403.89,73
202212,4327,4327. 몽마르뜨공원입구,일일권,M,60대,1,41.79,0.4,1730,7
202212,4327,4327. 몽마르뜨공원입구,일일권,M,~10대,4,108.4,0.92,3973.65,56
202212,4327,4327. 몽마르뜨공원입구,정기권,,20대,2,30.38,0.32,1369.94,16
202212,4327,4327. 몽마르뜨공원입구,정기권,,30대,4,143.36,1.12,4814.65,36
202212,4327,4327. 몽마르뜨공원입구,정기권,,40대,3,119.43,1.1,4770.51,58
202212,4327,4327. 몽마르뜨공원입구,정기권,,60대,2,84.68,0.76,3290,21
202212,4327,4327. 몽마르뜨공원입구,정기권,F,20대,1,18.13,0.14,610.47,7
202212,4327,4327. 몽마르뜨공원입구,정기권,F,30대,7,274.51,2.96,12709.14,86
202212,4327,4327. 몽마르뜨공원입구,정기권,F,40대,4,110.35,1,4287.43,117
202212,4327,4327. 몽마르뜨공원입구,정기권,F,50대,9,224.74,2.07,8963.77,57
202212,4327,4327. 몽마르뜨공원입구,정기권,F,기타,4,66,0.66,2850.49,81
202212,4327,4327. 몽마르뜨공원입구,정기권,M,20대,14,826.58,6.83,29413.39,166
202212,4327,4327. 몽마르뜨공원입구,정기권,M,30대,8,244.76,2.05,8825.14,163
202212,4327,4327. 몽마르뜨공원입구,정기권,M,40대,14,436.9,3.47,14967.54,97
202212,4327,4327. 몽마르뜨공원입구,정기권,M,50대,6,405.58,2.68,11541.35,160
202212,4327,4327. 몽마르뜨공원입구,정기권,M,60대,1,80.57,0.73,3130,24
202212,4327,4327. 몽마르뜨공원입구,정기권,M,~10대,12,775.98,5.06,21772.9,414
202212,4327,4327. 몽마르뜨공원입구,정기권,M,기타,1,57.38,0.48,2070,26
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,,20대,5,387.36,3.39,14596.99,127
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,,기타,1,6.81,0.06,264.69,16
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,F,20대,3,607.39,5.68,24474.84,164
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,F,40대,1,54.96,0.54,2313.23,28
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,F,~10대,1,1.59,0.16,669.09,8
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,M,20대,3,371.3,2.79,12000.05,68
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,M,30대,1,18.51,0.13,550,30
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,M,40대,1,86.36,0.87,3760,22
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,M,70대이상,1,23.54,0.34,1450,31
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,M,~10대,1,129.33,1.01,4354.46,79
202212,4329,4329. SC제일은행 양재동지점 앞,일일권,M,기타,1,42.4,0.38,1647.32,9
202212,4329,4329. SC제일은행 양재동지점 앞,일일권(비회원),,기타,1,115.57,1.04,4490,31
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,,20대,19,1057.39,9.35,40349.1,574
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,,30대,27,984.58,8.88,38314.34,488
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,,40대,16,556.94,4.34,18746.82,129
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,,50대,3,211.08,1.6,6919.11,111
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,,60대,3,136,1.07,4605.01,107
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,,70대이상,1,58.55,0.53,2274.84,15
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,,기타,1,131.27,1.18,5100,29
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,F,20대,10,227.49,2.2,9433.89,70
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,F,30대,15,309.54,2.94,12643.29,118
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,F,40대,4,238.99,2.28,9820,163
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,F,기타,6,195.07,1.75,7578.92,70
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,M,20대,10,407.51,3.48,15012.48,118
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,M,30대,29,1493.56,10.69,46079.14,254
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,M,40대,71,3568.21,25.2,108629.92,2664
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,M,50대,14,664.39,5.71,24599.82,254
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,M,60대,2,95.35,0.62,2640,14
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,M,~10대,1,12.55,0.11,480,2
202212,4329,4329. SC제일은행 양재동지점 앞,정기권,M,기타,8,454.91,4.05,17455.9,426
202212,4332,4332. 이수교차로,단체권,M,~10대,2,192.99,1.41,6091.95,58
202212,4332,4332. 이수교차로,일일권,,20대,9,769.03,6.85,29518.13,251
202212,4332,4332. 이수교차로,일일권,,30대,1,672.52,6.06,26127.5,119
202212,4332,4332. 이수교차로,일일권,,~10대,1,185.8,1.81,7820,156
202212,4332,4332. 이수교차로,일일권,,기타,1,29.54,0.33,1434.75,8
202212,4332,4332. 이수교차로,일일권,F,20대,3,236.38,2.92,12570,120
202212,4332,4332. 이수교차로,일일권,F,30대,3,340.07,3.2,13779.49,80
202212,4332,4332. 이수교차로,일일권,F,40대,1,102.79,0.93,3993.3,148
202212,4332,4332. 이수교차로,일일권,F,50대,1,60.3,0.59,2537.88,33
202212,4332,4332. 이수교차로,일일권,F,기타,3,876.46,7.9,34050.47,176
202212,4332,4332. 이수교차로,일일권,M,20대,18,3354.26,27.22,117296.73,823
